geoid,region_type,region_name,year,measure,value,type
51177020204,tract,"Census Tract 202.04, Spotsylvania County, Virginia",2019,num_post_hs_edu,2261,count
51740213104,tract,"Census Tract 2131.04, Portsmouth city, Virginia",2019,num_post_hs_edu,1881,count
51059452600,tract,"Census Tract 4526, Fairfax County, Virginia",2019,num_post_hs_edu,3594,count
51179010211,tract,"Census Tract 102.11, Stafford County, Virginia",2019,num_post_hs_edu,2036,count
51047930501,tract,"Census Tract 9305.01, Culpeper County, Virginia",2019,num_post_hs_edu,2505,count
51550020906,tract,"Census Tract 209.06, Chesapeake city, Virginia",2019,perc_post_hs_edu,67.0118845500849,percent
51007930200,tract,"Census Tract 9302, Amelia County, Virginia",2019,num_post_hs_edu,1982,count
51003010700,tract,"Census Tract 107, Albemarle County, Virginia",2019,num_post_hs_edu,2842,count
51153900901,tract,"Census Tract 9009.01, Prince William County, Virginia",2019,perc_post_hs_edu,43.897701521528,percent
51059440501,tract,"Census Tract 4405.01, Fairfax County, Virginia",2019,perc_post_hs_edu,80.1889413726035,percent
51041100807,tract,"Census Tract 1008.07, Chesterfield County, Virginia",2019,perc_post_hs_edu,52.4904214559387,percent
51107610800,tract,"Census Tract 6108, Loudoun County, Virginia",2019,perc_post_hs_edu,82.2046109510086,percent
51153901236,tract,"Census Tract 9012.36, Prince William County, Virginia",2019,perc_post_hs_edu,82.6783867631851,percent
51013102301,tract,"Census Tract 1023.01, Arlington County, Virginia",2019,perc_post_hs_edu,81.7757009345794,percent
51059420501,tract,"Census Tract 4205.01, Fairfax County, Virginia",2019,num_post_hs_edu,1453,count
51171040700,tract,"Census Tract 407, Shenandoah County, Virginia",2019,perc_post_hs_edu,43.0564166150031,percent
51059481106,tract,"Census Tract 4811.06, Fairfax County, Virginia",2019,num_post_hs_edu,3192,count
51059490101,tract,"Census Tract 4901.01, Fairfax County, Virginia",2019,num_post_hs_edu,3134,count
51051040400,tract,"Census Tract 404, Dickenson County, Virginia",2019,num_post_hs_edu,722,count
51730810500,tract,"Census Tract 8105, Petersburg city, Virginia",2019,num_post_hs_edu,1188,count
51059450200,tract,"Census Tract 4502, Fairfax County, Virginia",2019,perc_post_hs_edu,58.4812623274162,percent
51760060600,tract,"Census Tract 606, Richmond city, Virginia",2019,num_post_hs_edu,1818,count
51013101701,tract,"Census Tract 1017.01, Arlington County, Virginia",2019,perc_post_hs_edu,88.7940841865757,percent
51770002600,tract,"Census Tract 26, Roanoke city, Virginia",2019,perc_post_hs_edu,29.3691830403309,percent
51145500400,tract,"Census Tract 5004, Powhatan County, Virginia",2019,perc_post_hs_edu,50.3667481662592,percent
51540000501,tract,"Census Tract 5.01, Charlottesville city, Virginia",2019,num_post_hs_edu,1507,count
51179010103,tract,"Census Tract 101.03, Stafford County, Virginia",2019,perc_post_hs_edu,81.8181818181818,percent
51800065300,tract,"Census Tract 653, Suffolk city, Virginia",2019,num_post_hs_edu,997,count
51015070100,tract,"Census Tract 701, Augusta County, Virginia",2019,perc_post_hs_edu,24.1781800857551,percent
51660000203,tract,"Census Tract 2.03, Harrisonburg city, Virginia",2019,num_post_hs_edu,792,count
51153901415,tract,"Census Tract 9014.15, Prince William County, Virginia",2019,perc_post_hs_edu,82.8707718993929,percent
51710002400,tract,"Census Tract 24, Norfolk city, Virginia",2019,num_post_hs_edu,1934,count
51059461801,tract,"Census Tract 4618.01, Fairfax County, Virginia",2019,perc_post_hs_edu,84.9726775956284,percent
51141,county,"Patrick County, Virginia",2019,perc_post_hs_edu,45.4491769395438,percent
51650011800,tract,"Census Tract 118, Hampton city, Virginia",2019,num_post_hs_edu,1678,count
51590980100,tract,"Census Tract 9801, Danville city, Virginia",2019,num_post_hs_edu,0,count
51660000101,tract,"Census Tract 1.01, Harrisonburg city, Virginia",2019,perc_post_hs_edu,45.4599583209289,percent
51810045420,tract,"Census Tract 454.20, Virginia Beach city, Virginia",2019,num_post_hs_edu,3177,count
51059420400,tract,"Census Tract 4204, Fairfax County, Virginia",2019,num_post_hs_edu,2288,count
51179010210,tract,"Census Tract 102.10, Stafford County, Virginia",2019,num_post_hs_edu,4226,count
51590000800,tract,"Census Tract 8, Danville city, Virginia",2019,num_post_hs_edu,1127,count
51810044808,tract,"Census Tract 448.08, Virginia Beach city, Virginia",2019,num_post_hs_edu,2175,count
51187020700,tract,"Census Tract 207, Warren County, Virginia",2019,perc_post_hs_edu,46.2510530749789,percent
51530930600,tract,"Census Tract 9306, Buena Vista city, Virginia",2019,num_post_hs_edu,1682,count
51003010601,tract,"Census Tract 106.01, Albemarle County, Virginia",2019,num_post_hs_edu,3347,count
51019030300,tract,"Census Tract 303, Bedford County, Virginia",2019,perc_post_hs_edu,47.8079331941545,percent
51059451100,tract,"Census Tract 4511, Fairfax County, Virginia",2019,num_post_hs_edu,1371,count
51510201203,tract,"Census Tract 2012.03, Alexandria city, Virginia",2019,num_post_hs_edu,2610,count
51107611204,tract,"Census Tract 6112.04, Loudoun County, Virginia",2019,perc_post_hs_edu,59.5661265028751,percent
51109,county,"Louisa County, Virginia",2019,perc_post_hs_edu,52.5247902364607,percent
51073100500,tract,"Census Tract 1005, Gloucester County, Virginia",2019,num_post_hs_edu,1722,count
51023040401,tract,"Census Tract 404.01, Botetourt County, Virginia",2019,num_post_hs_edu,823,count
51019030501,tract,"Census Tract 305.01, Bedford County, Virginia",2019,perc_post_hs_edu,46.0877569806689,percent
51075400500,tract,"Census Tract 4005, Goochland County, Virginia",2019,num_post_hs_edu,1395,count
51650010601,tract,"Census Tract 106.01, Hampton city, Virginia",2019,num_post_hs_edu,380,count
51540000202,tract,"Census Tract 2.02, Charlottesville city, Virginia",2019,num_post_hs_edu,1011,count
51161030600,tract,"Census Tract 306, Roanoke County, Virginia",2019,perc_post_hs_edu,73.7322145202481,percent
51165010300,tract,"Census Tract 103, Rockingham County, Virginia",2019,num_post_hs_edu,1880,count
51059422202,tract,"Census Tract 4222.02, Fairfax County, Virginia",2019,perc_post_hs_edu,79.1501284146626,percent
51730810400,tract,"Census Tract 8104, Petersburg city, Virginia",2019,perc_post_hs_edu,29.8653610771114,percent
51059490501,tract,"Census Tract 4905.01, Fairfax County, Virginia",2019,num_post_hs_edu,1472,count
51025930100,tract,"Census Tract 9301, Brunswick County, Virginia",2019,num_post_hs_edu,1173,count
51161031000,tract,"Census Tract 310, Roanoke County, Virginia",2019,perc_post_hs_edu,48.331458567679,percent
51590001100,tract,"Census Tract 11, Danville city, Virginia",2019,num_post_hs_edu,478,count
51690000200,tract,"Census Tract 2, Martinsville city, Virginia",2019,num_post_hs_edu,536,count
51067020800,tract,"Census Tract 208, Franklin County, Virginia",2019,perc_post_hs_edu,49.1419003767267,percent
51001990200,tract,"Census Tract 9902, Accomack County, Virginia",2019,num_post_hs_edu,0,count
51840000202,tract,"Census Tract 2.02, Winchester city, Virginia",2019,num_post_hs_edu,3677,count
51710002000,tract,"Census Tract 20, Norfolk city, Virginia",2019,num_post_hs_edu,788,count
51047,county,"Culpeper County, Virginia",2019,num_post_hs_edu,18862,count
51143010300,tract,"Census Tract 103, Pittsylvania County, Virginia",2019,num_post_hs_edu,1313,count
51165011500,tract,"Census Tract 115, Rockingham County, Virginia",2019,num_post_hs_edu,2577,count
51670820700,tract,"Census Tract 8207, Hopewell city, Virginia",2019,num_post_hs_edu,452,count
51153901304,tract,"Census Tract 9013.04, Prince William County, Virginia",2019,perc_post_hs_edu,64.6995127233351,percent
51145500300,tract,"Census Tract 5003, Powhatan County, Virginia",2019,num_post_hs_edu,596,count
51670820600,tract,"Census Tract 8206, Hopewell city, Virginia",2019,perc_post_hs_edu,39.5926339285714,percent
51013101402,tract,"Census Tract 1014.02, Arlington County, Virginia",2019,num_post_hs_edu,1888,count
51105,county,"Lee County, Virginia",2019,num_post_hs_edu,7612,count
51107611207,tract,"Census Tract 6112.07, Loudoun County, Virginia",2019,perc_post_hs_edu,92.007299270073,percent
51013102002,tract,"Census Tract 1020.02, Arlington County, Virginia",2019,perc_post_hs_edu,83.4669338677355,percent
51197050200,tract,"Census Tract 502, Wythe County, Virginia",2019,perc_post_hs_edu,54.6163069544365,percent
51059471000,tract,"Census Tract 4710, Fairfax County, Virginia",2019,num_post_hs_edu,1469,count
51740212300,tract,"Census Tract 2123, Portsmouth city, Virginia",2019,perc_post_hs_edu,49.8499624906227,percent
51059491803,tract,"Census Tract 4918.03, Fairfax County, Virginia",2019,perc_post_hs_edu,80.2665520206363,percent
51550020905,tract,"Census Tract 209.05, Chesapeake city, Virginia",2019,num_post_hs_edu,862,count
51037930200,tract,"Census Tract 9302, Charlotte County, Virginia",2019,num_post_hs_edu,978,count
51630000301,tract,"Census Tract 3.01, Fredericksburg city, Virginia",2019,perc_post_hs_edu,66.6666666666667,percent
51077,county,"Grayson County, Virginia",2019,num_post_hs_edu,5283,count
51740210400,tract,"Census Tract 2104, Portsmouth city, Virginia",2019,perc_post_hs_edu,75.2351097178683,percent
51760040600,tract,"Census Tract 406, Richmond city, Virginia",2019,perc_post_hs_edu,84.6396965865992,percent
51041100822,tract,"Census Tract 1008.22, Chesterfield County, Virginia",2019,perc_post_hs_edu,74.9176589815049,percent
51087200406,tract,"Census Tract 2004.06, Henrico County, Virginia",2019,perc_post_hs_edu,81.8156618156618,percent
51087200410,tract,"Census Tract 2004.10, Henrico County, Virginia",2019,num_post_hs_edu,2164,count
51153901225,tract,"Census Tract 9012.25, Prince William County, Virginia",2019,perc_post_hs_edu,71.1104767342278,percent
51195930800,tract,"Census Tract 9308, Wise County, Virginia",2019,num_post_hs_edu,598,count
51041100934,tract,"Census Tract 1009.34, Chesterfield County, Virginia",2019,perc_post_hs_edu,66.0235085384786,percent
51013101300,tract,"Census Tract 1013, Arlington County, Virginia",2019,num_post_hs_edu,4281,count
51041100921,tract,"Census Tract 1009.21, Chesterfield County, Virginia",2019,num_post_hs_edu,3435,count
51065020102,tract,"Census Tract 201.02, Fluvanna County, Virginia",2019,num_post_hs_edu,6232,count
51059471402,tract,"Census Tract 4714.02, Fairfax County, Virginia",2019,num_post_hs_edu,1700,count
51041101007,tract,"Census Tract 1010.07, Chesterfield County, Virginia",2019,perc_post_hs_edu,84.7132284921369,percent
51740213002,tract,"Census Tract 2130.02, Portsmouth city, Virginia",2019,perc_post_hs_edu,75.0401541920977,percent
51165011500,tract,"Census Tract 115, Rockingham County, Virginia",2019,perc_post_hs_edu,70.2179836512262,percent
51550021005,tract,"Census Tract 210.05, Chesapeake city, Virginia",2019,num_post_hs_edu,2549,count
51059491801,tract,"Census Tract 4918.01, Fairfax County, Virginia",2019,perc_post_hs_edu,87.3160832064942,percent
51059432800,tract,"Census Tract 4328, Fairfax County, Virginia",2019,perc_post_hs_edu,82.4792243767313,percent
51143011001,tract,"Census Tract 110.01, Pittsylvania County, Virginia",2019,perc_post_hs_edu,50.9132420091324,percent
51107611202,tract,"Census Tract 6112.02, Loudoun County, Virginia",2019,perc_post_hs_edu,87.5453047775947,percent
51770002600,tract,"Census Tract 26, Roanoke city, Virginia",2019,num_post_hs_edu,568,count
51053840200,tract,"Census Tract 8402, Dinwiddie County, Virginia",2019,perc_post_hs_edu,48.7470167064439,percent
51710006603,tract,"Census Tract 66.03, Norfolk city, Virginia",2019,num_post_hs_edu,809,count
51760070602,tract,"Census Tract 706.02, Richmond city, Virginia",2019,num_post_hs_edu,723,count
51103030100,tract,"Census Tract 301, Lancaster County, Virginia",2019,perc_post_hs_edu,64.103690685413,percent
51041100930,tract,"Census Tract 1009.30, Chesterfield County, Virginia",2019,num_post_hs_edu,1937,count
51025930201,tract,"Census Tract 9302.01, Brunswick County, Virginia",2019,num_post_hs_edu,561,count
51700030800,tract,"Census Tract 308, Newport News city, Virginia",2019,num_post_hs_edu,460,count
51660000206,tract,"Census Tract 2.06, Harrisonburg city, Virginia",2019,perc_post_hs_edu,85.5421686746988,percent
51590000200,tract,"Census Tract 2, Danville city, Virginia",2019,perc_post_hs_edu,47.0665355621108,percent
51087201501,tract,"Census Tract 2015.01, Henrico County, Virginia",2019,num_post_hs_edu,3911,count
51700032006,tract,"Census Tract 320.06, Newport News city, Virginia",2019,num_post_hs_edu,1330,count
51163930100,tract,"Census Tract 9301, Rockbridge County, Virginia",2019,perc_post_hs_edu,54.9350880313,percent
51059482501,tract,"Census Tract 4825.01, Fairfax County, Virginia",2019,num_post_hs_edu,6041,count
51095080205,tract,"Census Tract 802.05, James City County, Virginia",2019,num_post_hs_edu,2146,count
51013103401,tract,"Census Tract 1034.01, Arlington County, Virginia",2019,num_post_hs_edu,196,count
51810040802,tract,"Census Tract 408.02, Virginia Beach city, Virginia",2019,perc_post_hs_edu,61.4149821640904,percent
51730,county,"Petersburg city, Virginia",2019,num_post_hs_edu,10235,count
51073100202,tract,"Census Tract 1002.02, Gloucester County, Virginia",2019,num_post_hs_edu,1403,count
51139030200,tract,"Census Tract 302, Page County, Virginia",2019,perc_post_hs_edu,45.1571104632329,percent
51099040100,tract,"Census Tract 401, King George County, Virginia",2019,num_post_hs_edu,2550,count
51013102802,tract,"Census Tract 1028.02, Arlington County, Virginia",2019,num_post_hs_edu,836,count
51041100816,tract,"Census Tract 1008.16, Chesterfield County, Virginia",2019,num_post_hs_edu,2021,count
51087200125,tract,"Census Tract 2001.25, Henrico County, Virginia",2019,num_post_hs_edu,2071,count
51059461902,tract,"Census Tract 4619.02, Fairfax County, Virginia",2019,perc_post_hs_edu,47.5978647686833,percent
51029930102,tract,"Census Tract 9301.02, Buckingham County, Virginia",2019,num_post_hs_edu,819,count
51013100900,tract,"Census Tract 1009, Arlington County, Virginia",2019,num_post_hs_edu,2584,count
51650010400,tract,"Census Tract 104, Hampton city, Virginia",2019,perc_post_hs_edu,43.6347863803947,percent
51710007002,tract,"Census Tract 70.02, Norfolk city, Virginia",2019,num_post_hs_edu,1755,count
51177020201,tract,"Census Tract 202.01, Spotsylvania County, Virginia",2019,num_post_hs_edu,2702,count
51153901209,tract,"Census Tract 9012.09, Prince William County, Virginia",2019,num_post_hs_edu,3042,count
51191010501,tract,"Census Tract 105.01, Washington County, Virginia",2019,num_post_hs_edu,1942,count
51177020114,tract,"Census Tract 201.14, Spotsylvania County, Virginia",2019,perc_post_hs_edu,66.6933333333333,percent
51041100926,tract,"Census Tract 1009.26, Chesterfield County, Virginia",2019,perc_post_hs_edu,93.0448572723154,percent
51087200302,tract,"Census Tract 2003.02, Henrico County, Virginia",2019,perc_post_hs_edu,81.7269076305221,percent
51059491302,tract,"Census Tract 4913.02, Fairfax County, Virginia",2019,num_post_hs_edu,2051,count
51710002100,tract,"Census Tract 21, Norfolk city, Virginia",2019,num_post_hs_edu,794,count
51740212400,tract,"Census Tract 2124, Portsmouth city, Virginia",2019,num_post_hs_edu,1067,count
51005080301,tract,"Census Tract 803.01, Alleghany County, Virginia",2019,num_post_hs_edu,625,count
51720,county,"Norton city, Virginia",2019,perc_post_hs_edu,60.0291226792865,percent
51107611804,tract,"Census Tract 6118.04, Loudoun County, Virginia",2019,perc_post_hs_edu,85.0576851507257,percent
51710006604,tract,"Census Tract 66.04, Norfolk city, Virginia",2019,perc_post_hs_edu,60.7332939089296,percent
51770000900,tract,"Census Tract 9, Roanoke city, Virginia",2019,num_post_hs_edu,1068,count
51159040100,tract,"Census Tract 401, Richmond County, Virginia",2019,perc_post_hs_edu,49.0205333962709,percent
51550021010,tract,"Census Tract 210.10, Chesapeake city, Virginia",2019,perc_post_hs_edu,76.9594950026302,percent
51595,county,"Emporia city, Virginia",2019,perc_post_hs_edu,45.6330014224751,percent
51550020100,tract,"Census Tract 201, Chesapeake city, Virginia",2019,num_post_hs_edu,1446,count
51153901230,tract,"Census Tract 9012.30, Prince William County, Virginia",2019,perc_post_hs_edu,73.6807168934617,percent
51013100700,tract,"Census Tract 1007, Arlington County, Virginia",2019,perc_post_hs_edu,84.0520356540593,percent
51003011301,tract,"Census Tract 113.01, Albemarle County, Virginia",2019,num_post_hs_edu,2891,count
51810044004,tract,"Census Tract 440.04, Virginia Beach city, Virginia",2019,perc_post_hs_edu,78.5336856010568,percent
51041100702,tract,"Census Tract 1007.02, Chesterfield County, Virginia",2019,perc_post_hs_edu,65,percent
51041100406,tract,"Census Tract 1004.06, Chesterfield County, Virginia",2019,perc_post_hs_edu,34.2268041237113,percent
51775010502,tract,"Census Tract 105.02, Salem city, Virginia",2019,num_post_hs_edu,1993,count
51059452802,tract,"Census Tract 4528.02, Fairfax County, Virginia",2019,perc_post_hs_edu,77.7340676632573,percent
51023040302,tract,"Census Tract 403.02, Botetourt County, Virginia",2019,num_post_hs_edu,4219,count
51121021500,tract,"Census Tract 215, Montgomery County, Virginia",2019,perc_post_hs_edu,55.210880195599,percent
51061930707,tract,"Census Tract 9307.07, Fauquier County, Virginia",2019,perc_post_hs_edu,46.9522240527183,percent
51041100933,tract,"Census Tract 1009.33, Chesterfield County, Virginia",2019,num_post_hs_edu,1191,count
51510200801,tract,"Census Tract 2008.01, Alexandria city, Virginia",2019,num_post_hs_edu,1604,count
51107610201,tract,"Census Tract 6102.01, Loudoun County, Virginia",2019,num_post_hs_edu,2595,count
51065,county,"Fluvanna County, Virginia",2019,perc_post_hs_edu,66.9639616282085,percent
51760030100,tract,"Census Tract 301, Richmond city, Virginia",2019,num_post_hs_edu,279,count
51810040600,tract,"Census Tract 406, Virginia Beach city, Virginia",2019,num_post_hs_edu,3089,count
51099040500,tract,"Census Tract 405, King George County, Virginia",2019,perc_post_hs_edu,63.0797773654917,percent
51083930100,tract,"Census Tract 9301, Halifax County, Virginia",2019,perc_post_hs_edu,39.328743545611,percent
51810041801,tract,"Census Tract 418.01, Virginia Beach city, Virginia",2019,perc_post_hs_edu,76.8849206349206,percent
51041100936,tract,"Census Tract 1009.36, Chesterfield County, Virginia",2019,perc_post_hs_edu,91.711851278079,percent
51041100819,tract,"Census Tract 1008.19, Chesterfield County, Virginia",2019,num_post_hs_edu,2357,count
51013101803,tract,"Census Tract 1018.03, Arlington County, Virginia",2019,perc_post_hs_edu,85.4421381859539,percent
51710005901,tract,"Census Tract 59.01, Norfolk city, Virginia",2019,perc_post_hs_edu,50.2125075895568,percent
51013102002,tract,"Census Tract 1020.02, Arlington County, Virginia",2019,num_post_hs_edu,833,count
51153901511,tract,"Census Tract 9015.11, Prince William County, Virginia",2019,num_post_hs_edu,2642,count
51013102901,tract,"Census Tract 1029.01, Arlington County, Virginia",2019,num_post_hs_edu,2301,count
51095080202,tract,"Census Tract 802.02, James City County, Virginia",2019,num_post_hs_edu,3387,count
51510200900,tract,"Census Tract 2009, Alexandria city, Virginia",2019,perc_post_hs_edu,91.0245788456228,percent
51131930300,tract,"Census Tract 9303, Northampton County, Virginia",2019,num_post_hs_edu,1601,count
51510200301,tract,"Census Tract 2003.01, Alexandria city, Virginia",2019,num_post_hs_edu,1880,count
51085320500,tract,"Census Tract 3205, Hanover County, Virginia",2019,perc_post_hs_edu,71.1562370493162,percent
51740212802,tract,"Census Tract 2128.02, Portsmouth city, Virginia",2019,num_post_hs_edu,1149,count
51015071102,tract,"Census Tract 711.02, Augusta County, Virginia",2019,num_post_hs_edu,2311,count
51087200121,tract,"Census Tract 2001.21, Henrico County, Virginia",2019,num_post_hs_edu,4316,count
51165011700,tract,"Census Tract 117, Rockingham County, Virginia",2019,perc_post_hs_edu,60.4829436565734,percent
51089010100,tract,"Census Tract 101, Henry County, Virginia",2019,perc_post_hs_edu,49.3618618618619,percent
51027010100,tract,"Census Tract 101, Buchanan County, Virginia",2019,num_post_hs_edu,1389,count
51760071100,tract,"Census Tract 711, Richmond city, Virginia",2019,perc_post_hs_edu,67.8550555230859,percent
51003010100,tract,"Census Tract 101, Albemarle County, Virginia",2019,num_post_hs_edu,2874,count
51041100818,tract,"Census Tract 1008.18, Chesterfield County, Virginia",2019,num_post_hs_edu,2001,count
51810044808,tract,"Census Tract 448.08, Virginia Beach city, Virginia",2019,perc_post_hs_edu,71.0320052253429,percent
51650010314,tract,"Census Tract 103.14, Hampton city, Virginia",2019,num_post_hs_edu,725,count
51173030100,tract,"Census Tract 301, Smyth County, Virginia",2019,num_post_hs_edu,1065,count
51760041400,tract,"Census Tract 414, Richmond city, Virginia",2019,num_post_hs_edu,1261,count
51037,county,"Charlotte County, Virginia",2019,perc_post_hs_edu,42.7861285359214,percent
51059491404,tract,"Census Tract 4914.04, Fairfax County, Virginia",2019,num_post_hs_edu,2055,count
51760041300,tract,"Census Tract 413, Richmond city, Virginia",2019,num_post_hs_edu,1292,count
51153901506,tract,"Census Tract 9015.06, Prince William County, Virginia",2019,num_post_hs_edu,2481,count
51059432401,tract,"Census Tract 4324.01, Fairfax County, Virginia",2019,perc_post_hs_edu,84.2558425584256,percent
51650011400,tract,"Census Tract 114, Hampton city, Virginia",2019,perc_post_hs_edu,56.5789473684211,percent
51143010802,tract,"Census Tract 108.02, Pittsylvania County, Virginia",2019,num_post_hs_edu,1985,count
51081880200,tract,"Census Tract 8802, Greensville County, Virginia",2019,num_post_hs_edu,1013,count
51013103800,tract,"Census Tract 1038, Arlington County, Virginia",2019,num_post_hs_edu,3280,count
51177020404,tract,"Census Tract 204.04, Spotsylvania County, Virginia",2019,perc_post_hs_edu,48.072383949645896,percent
51059480203,tract,"Census Tract 4802.03, Fairfax County, Virginia",2019,perc_post_hs_edu,91.9086149452642,percent
51059491000,tract,"Census Tract 4910, Fairfax County, Virginia",2019,num_post_hs_edu,1120,count
51650010312,tract,"Census Tract 103.12, Hampton city, Virginia",2019,perc_post_hs_edu,60.3781693167168,percent
51023040302,tract,"Census Tract 403.02, Botetourt County, Virginia",2019,perc_post_hs_edu,75.3258346723799,percent
51520020200,tract,"Census Tract 202, Bristol city, Virginia",2019,perc_post_hs_edu,60.1700251889169,percent
51003011000,tract,"Census Tract 110, Albemarle County, Virginia",2019,perc_post_hs_edu,88.6768975528826,percent
51810043800,tract,"Census Tract 438, Virginia Beach city, Virginia",2019,perc_post_hs_edu,91.9230769230769,percent
51131,county,"Northampton County, Virginia",2019,perc_post_hs_edu,47.5298713235294,percent
51107610101,tract,"Census Tract 6101.01, Loudoun County, Virginia",2019,num_post_hs_edu,2416,count
51153901509,tract,"Census Tract 9015.09, Prince William County, Virginia",2019,num_post_hs_edu,3346,count
51069051102,tract,"Census Tract 511.02, Frederick County, Virginia",2019,num_post_hs_edu,2359,count
51700031602,tract,"Census Tract 316.02, Newport News city, Virginia",2019,num_post_hs_edu,1585,count
51670820300,tract,"Census Tract 8203, Hopewell city, Virginia",2019,num_post_hs_edu,664,count
51710004900,tract,"Census Tract 49, Norfolk city, Virginia",2019,perc_post_hs_edu,76.3800047382137,percent
51015070800,tract,"Census Tract 708, Augusta County, Virginia",2019,num_post_hs_edu,2171,count
51730810100,tract,"Census Tract 8101, Petersburg city, Virginia",2019,perc_post_hs_edu,30.6211180124224,percent
51760050500,tract,"Census Tract 505, Richmond city, Virginia",2019,num_post_hs_edu,1924,count
51093280103,tract,"Census Tract 2801.03, Isle of Wight County, Virginia",2019,perc_post_hs_edu,64.6951924665455,percent
51035080500,tract,"Census Tract 805, Carroll County, Virginia",2019,perc_post_hs_edu,43.0345835362884,percent
51570830200,tract,"Census Tract 8302, Colonial Heights city, Virginia",2019,perc_post_hs_edu,53.3813525410164,percent
51620090200,tract,"Census Tract 902, Franklin city, Virginia",2019,num_post_hs_edu,966,count
51025930203,tract,"Census Tract 9302.03, Brunswick County, Virginia",2019,num_post_hs_edu,1535,count
51660000302,tract,"Census Tract 3.02, Harrisonburg city, Virginia",2019,num_post_hs_edu,1652,count
51179010503,tract,"Census Tract 105.03, Stafford County, Virginia",2019,perc_post_hs_edu,64.0959170447181,percent
51630000500,tract,"Census Tract 5, Fredericksburg city, Virginia",2019,perc_post_hs_edu,67.1161825726141,percent
51710006605,tract,"Census Tract 66.05, Norfolk city, Virginia",2019,num_post_hs_edu,1273,count
51810045427,tract,"Census Tract 454.27, Virginia Beach city, Virginia",2019,perc_post_hs_edu,74.769305488101,percent
51013101803,tract,"Census Tract 1018.03, Arlington County, Virginia",2019,num_post_hs_edu,3005,count
51510200303,tract,"Census Tract 2003.03, Alexandria city, Virginia",2019,perc_post_hs_edu,76.2729938683018,percent
51045050100,tract,"Census Tract 501, Craig County, Virginia",2019,num_post_hs_edu,2012,count
51810045603,tract,"Census Tract 456.03, Virginia Beach city, Virginia",2019,perc_post_hs_edu,80.9688581314879,percent
51770000900,tract,"Census Tract 9, Roanoke city, Virginia",2019,perc_post_hs_edu,29.4214876033058,percent
51159,county,"Richmond County, Virginia",2019,perc_post_hs_edu,45.2751368481706,percent
51155210500,tract,"Census Tract 2105, Pulaski County, Virginia",2019,num_post_hs_edu,894,count
51087200501,tract,"Census Tract 2005.01, Henrico County, Virginia",2019,num_post_hs_edu,812,count
51059422101,tract,"Census Tract 4221.01, Fairfax County, Virginia",2019,perc_post_hs_edu,68.3968588393028,percent
51810044402,tract,"Census Tract 444.02, Virginia Beach city, Virginia",2019,perc_post_hs_edu,82,percent
51067,county,"Franklin County, Virginia",2019,perc_post_hs_edu,53.2115036009995,percent
51510200900,tract,"Census Tract 2009, Alexandria city, Virginia",2019,num_post_hs_edu,3296,count
51600300300,tract,"Census Tract 3003, Fairfax city, Virginia",2019,perc_post_hs_edu,80.5719091673675,percent
51087200305,tract,"Census Tract 2003.05, Henrico County, Virginia",2019,perc_post_hs_edu,69.1074681238616,percent
51117930101,tract,"Census Tract 9301.01, Mecklenburg County, Virginia",2019,num_post_hs_edu,983,count
51059480100,tract,"Census Tract 4801, Fairfax County, Virginia",2019,perc_post_hs_edu,90.5410003402518,percent
51760010401,tract,"Census Tract 104.01, Richmond city, Virginia",2019,num_post_hs_edu,1729,count
51760020300,tract,"Census Tract 203, Richmond city, Virginia",2019,num_post_hs_edu,586,count
51095080206,tract,"Census Tract 802.06, James City County, Virginia",2019,num_post_hs_edu,6983,count
51059430500,tract,"Census Tract 4305, Fairfax County, Virginia",2019,num_post_hs_edu,1023,count
51650010602,tract,"Census Tract 106.02, Hampton city, Virginia",2019,perc_post_hs_edu,51.5795519816198,percent
51185020300,tract,"Census Tract 203, Tazewell County, Virginia",2019,num_post_hs_edu,1936,count
51195931400,tract,"Census Tract 9314, Wise County, Virginia",2019,perc_post_hs_edu,56.2762181348822,percent
51075400200,tract,"Census Tract 4002, Goochland County, Virginia",2019,num_post_hs_edu,2302,count
51043010100,tract,"Census Tract 101, Clarke County, Virginia",2019,perc_post_hs_edu,58.6635325721961,percent
51650010702,tract,"Census Tract 107.02, Hampton city, Virginia",2019,num_post_hs_edu,1520,count
51650,county,"Hampton city, Virginia",2019,perc_post_hs_edu,62.3810839180156,percent
51137110104,tract,"Census Tract 1101.04, Orange County, Virginia",2019,num_post_hs_edu,1095,count
51710004900,tract,"Census Tract 49, Norfolk city, Virginia",2019,num_post_hs_edu,3224,count
51700032223,tract,"Census Tract 322.23, Newport News city, Virginia",2019,num_post_hs_edu,1408,count
51185020400,tract,"Census Tract 204, Tazewell County, Virginia",2019,perc_post_hs_edu,50.6983240223464,percent
51760010200,tract,"Census Tract 102, Richmond city, Virginia",2019,num_post_hs_edu,2439,count
51107611013,tract,"Census Tract 6110.13, Loudoun County, Virginia",2019,num_post_hs_edu,2483,count
51085321001,tract,"Census Tract 3210.01, Hanover County, Virginia",2019,num_post_hs_edu,1618,count
51087200122,tract,"Census Tract 2001.22, Henrico County, Virginia",2019,perc_post_hs_edu,89.1423064567941,percent
51103030300,tract,"Census Tract 303, Lancaster County, Virginia",2019,num_post_hs_edu,1903,count
51550020805,tract,"Census Tract 208.05, Chesapeake city, Virginia",2019,perc_post_hs_edu,75.499629903775,percent
51550020500,tract,"Census Tract 205, Chesapeake city, Virginia",2019,num_post_hs_edu,616,count
