geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51730811200,tract,2020,"Census Tract 8112, Petersburg city, Virginia",2021,perc_income_min_price_100,1.101627603,percent,NA
51179010212,tract,2020,"Census Tract 102.12, Stafford County, Virginia",2021,perc_income_med_price_25,0.873072807,percent,NA
51179010212,tract,2020,"Census Tract 102.12, Stafford County, Virginia",2021,perc_income_min_price_25,0.308076874,percent,NA
51179010212,tract,2020,"Census Tract 102.12, Stafford County, Virginia",2021,perc_income_med_price_100,0.410803407,percent,NA
51179010212,tract,2020,"Census Tract 102.12, Stafford County, Virginia",2021,perc_income_min_price_100_plus,0.410803407,percent,NA
51179010212,tract,2020,"Census Tract 102.12, Stafford County, Virginia",2021,perc_income_min_price_100,0.410803407,percent,NA
51710004300,tract,2020,"Census Tract 43, Norfolk city, Virginia",2021,perc_income_med_price_25,4.589712434,percent,NA
51710004300,tract,2020,"Census Tract 43, Norfolk city, Virginia",2021,perc_income_min_price_25,1.619549075,percent,NA
51710004300,tract,2020,"Census Tract 43, Norfolk city, Virginia",2021,perc_income_med_price_100,8.099905495,percent,NA
51710004300,tract,2020,"Census Tract 43, Norfolk city, Virginia",2021,perc_income_min_price_100_plus,3.23963818,percent,NA
51710004300,tract,2020,"Census Tract 43, Norfolk city, Virginia",2021,perc_income_min_price_100,3.23963818,percent,NA
51171040201,tract,2020,"Census Tract 402.01, Shenandoah County, Virginia",2021,perc_income_med_price_25,1.58941512,percent,NA
51171040201,tract,2020,"Census Tract 402.01, Shenandoah County, Virginia",2021,perc_income_min_price_25,0.560849035,percent,NA
51171040201,tract,2020,"Census Tract 402.01, Shenandoah County, Virginia",2021,perc_income_med_price_100,0.841460564,percent,NA
51171040201,tract,2020,"Census Tract 402.01, Shenandoah County, Virginia",2021,perc_income_min_price_100_plus,0.74786105,percent,NA
51171040201,tract,2020,"Census Tract 402.01, Shenandoah County, Virginia",2021,perc_income_min_price_100,0.841460564,percent,NA
51149850502,tract,2020,"Census Tract 8505.02, Prince George County, Virginia",2021,perc_income_med_price_25,1.199648056,percent,NA
51149850502,tract,2020,"Census Tract 8505.02, Prince George County, Virginia",2021,perc_income_min_price_25,0.479763238,percent,NA
51149850502,tract,2020,"Census Tract 8505.02, Prince George County, Virginia",2021,perc_income_med_price_100,0.639737642,percent,NA
51149850502,tract,2020,"Census Tract 8505.02, Prince George County, Virginia",2021,perc_income_min_price_100_plus,0.639737642,percent,NA
51149850502,tract,2020,"Census Tract 8505.02, Prince George County, Virginia",2021,perc_income_min_price_100,0.639737642,percent,NA
51153900802,tract,2020,"Census Tract 9008.02, Prince William County, Virginia",2021,perc_income_med_price_25,0.969661244,percent,NA
51153900802,tract,2020,"Census Tract 9008.02, Prince William County, Virginia",2021,perc_income_min_price_25,0.342159557,percent,NA
51153900802,tract,2020,"Census Tract 9008.02, Prince William County, Virginia",2021,perc_income_med_price_100,0.456250772,percent,NA
51153900802,tract,2020,"Census Tract 9008.02, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.456250772,percent,NA
51153900802,tract,2020,"Census Tract 9008.02, Prince William County, Virginia",2021,perc_income_min_price_100,0.456250772,percent,NA
51760070900,tract,2020,"Census Tract 709, Richmond city, Virginia",2021,perc_income_med_price_25,2.794421459,percent,NA
51760070900,tract,2020,"Census Tract 709, Richmond city, Virginia",2021,perc_income_min_price_25,0.986053648,percent,NA
51760070900,tract,2020,"Census Tract 709, Richmond city, Virginia",2021,perc_income_med_price_100,1.314847796,percent,NA
51760070900,tract,2020,"Census Tract 709, Richmond city, Virginia",2021,perc_income_min_price_100_plus,1.314847796,percent,NA
51760070900,tract,2020,"Census Tract 709, Richmond city, Virginia",2021,perc_income_min_price_100,1.314847796,percent,NA
51059431300,tract,2020,"Census Tract 4313, Fairfax County, Virginia",2021,perc_income_med_price_25,0.778601881,percent,NA
51059431300,tract,2020,"Census Tract 4313, Fairfax County, Virginia",2021,perc_income_min_price_25,0.233526057,percent,NA
51059431300,tract,2020,"Census Tract 4313, Fairfax County, Virginia",2021,perc_income_med_price_100,1.167941755,percent,NA
51059431300,tract,2020,"Census Tract 4313, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.311394031,percent,NA
51059431300,tract,2020,"Census Tract 4313, Fairfax County, Virginia",2021,perc_income_min_price_100,0.467129981,percent,NA
51161030100,tract,2020,"Census Tract 301, Roanoke County, Virginia",2021,perc_income_med_price_25,1.494482951,percent,NA
51161030100,tract,2020,"Census Tract 301, Roanoke County, Virginia",2021,perc_income_min_price_25,0.703193001,percent,NA
51161030100,tract,2020,"Census Tract 301, Roanoke County, Virginia",2021,perc_income_med_price_100,2.989141743,percent,NA
51161030100,tract,2020,"Census Tract 301, Roanoke County, Virginia",2021,perc_income_min_price_100_plus,2.989141743,percent,NA
51161030100,tract,2020,"Census Tract 301, Roanoke County, Virginia",2021,perc_income_min_price_100,2.989141743,percent,NA
51153900404,tract,2020,"Census Tract 9004.04, Prince William County, Virginia",2021,perc_income_med_price_25,1.477765703,percent,NA
51153900404,tract,2020,"Census Tract 9004.04, Prince William County, Virginia",2021,perc_income_min_price_25,0.521451858,percent,NA
51153900404,tract,2020,"Census Tract 9004.04, Prince William County, Virginia",2021,perc_income_med_price_100,0.695327103,percent,NA
51153900404,tract,2020,"Census Tract 9004.04, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.695327103,percent,NA
51153900404,tract,2020,"Census Tract 9004.04, Prince William County, Virginia",2021,perc_income_min_price_100,0.695327103,percent,NA
51590001301,tract,2020,"Census Tract 13.01, Danville city, Virginia",2021,perc_income_med_price_25,2.597056277,percent,NA
51590001301,tract,2020,"Census Tract 13.01, Danville city, Virginia",2021,perc_income_min_price_25,1.038614719,percent,NA
51590001301,tract,2020,"Census Tract 13.01, Danville city, Virginia",2021,perc_income_med_price_100,1.384935065,percent,NA
51590001301,tract,2020,"Census Tract 13.01, Danville city, Virginia",2021,perc_income_min_price_100_plus,1.384935065,percent,NA
51590001301,tract,2020,"Census Tract 13.01, Danville city, Virginia",2021,perc_income_min_price_100,1.384935065,percent,NA
51027010700,tract,2020,"Census Tract 107, Buchanan County, Virginia",2021,perc_income_med_price_25,2.801793387,percent,NA
51027010700,tract,2020,"Census Tract 107, Buchanan County, Virginia",2021,perc_income_min_price_25,1.494115449,percent,NA
51027010700,tract,2020,"Census Tract 107, Buchanan County, Virginia",2021,perc_income_med_price_100,2.090416589,percent,NA
51027010700,tract,2020,"Census Tract 107, Buchanan County, Virginia",2021,perc_income_min_price_100_plus,2.090416589,percent,NA
51027010700,tract,2020,"Census Tract 107, Buchanan County, Virginia",2021,perc_income_min_price_100,2.090416589,percent,NA
51107610701,tract,2020,"Census Tract 6107.01, Loudoun County, Virginia",2021,perc_income_med_price_25,0.732455926,percent,NA
51107610701,tract,2020,"Census Tract 6107.01, Loudoun County, Virginia",2021,perc_income_min_price_25,0.219722127,percent,NA
51107610701,tract,2020,"Census Tract 6107.01, Loudoun County, Virginia",2021,perc_income_med_price_100,0.292938419,percent,NA
51107610701,tract,2020,"Census Tract 6107.01, Loudoun County, Virginia",2021,perc_income_min_price_100_plus,0.256348586,percent,NA
51107610701,tract,2020,"Census Tract 6107.01, Loudoun County, Virginia",2021,perc_income_min_price_100,0.256348586,percent,NA
51730810900,tract,2020,"Census Tract 8109, Petersburg city, Virginia",2021,perc_income_med_price_25,1.914027438,percent,NA
51730810900,tract,2020,"Census Tract 8109, Petersburg city, Virginia",2021,perc_income_min_price_25,0.765457833,percent,NA
51730810900,tract,2020,"Census Tract 8109, Petersburg city, Virginia",2021,perc_income_med_price_100,1.020695523,percent,NA
51730810900,tract,2020,"Census Tract 8109, Petersburg city, Virginia",2021,perc_income_min_price_100_plus,1.020695523,percent,NA
51730810900,tract,2020,"Census Tract 8109, Petersburg city, Virginia",2021,perc_income_min_price_100,1.020695523,percent,NA
51153901509,tract,2020,"Census Tract 9015.09, Prince William County, Virginia",2021,perc_income_med_price_25,0.709304105,percent,NA
51153901509,tract,2020,"Census Tract 9015.09, Prince William County, Virginia",2021,perc_income_min_price_25,0.250288623,percent,NA
51153901509,tract,2020,"Census Tract 9015.09, Prince William County, Virginia",2021,perc_income_med_price_100,0.333745984,percent,NA
51153901509,tract,2020,"Census Tract 9015.09, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.333745984,percent,NA
51153901509,tract,2020,"Census Tract 9015.09, Prince William County, Virginia",2021,perc_income_min_price_100,0.333745984,percent,NA
51760060700,tract,2020,"Census Tract 607, Richmond city, Virginia",2021,perc_income_med_price_25,3.331199373,percent,NA
51760060700,tract,2020,"Census Tract 607, Richmond city, Virginia",2021,perc_income_min_price_25,1.17546381,percent,NA
51760060700,tract,2020,"Census Tract 607, Richmond city, Virginia",2021,perc_income_med_price_100,1.56741573,percent,NA
51760060700,tract,2020,"Census Tract 607, Richmond city, Virginia",2021,perc_income_min_price_100_plus,1.56741573,percent,NA
51760060700,tract,2020,"Census Tract 607, Richmond city, Virginia",2021,perc_income_min_price_100,1.56741573,percent,NA
51059452200,tract,2020,"Census Tract 4522, Fairfax County, Virginia",2021,perc_income_med_price_25,1.642546201,percent,NA
51059452200,tract,2020,"Census Tract 4522, Fairfax County, Virginia",2021,perc_income_min_price_25,0.492648871,percent,NA
51059452200,tract,2020,"Census Tract 4522, Fairfax County, Virginia",2021,perc_income_med_price_100,2.463901437,percent,NA
51059452200,tract,2020,"Census Tract 4522, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.656919918,percent,NA
51059452200,tract,2020,"Census Tract 4522, Fairfax County, Virginia",2021,perc_income_min_price_100,0.985462012,percent,NA
51107610603,tract,2020,"Census Tract 6106.03, Loudoun County, Virginia",2021,perc_income_med_price_25,1.511659843,percent,NA
51107610603,tract,2020,"Census Tract 6106.03, Loudoun County, Virginia",2021,perc_income_min_price_25,0.453392126,percent,NA
51107610603,tract,2020,"Census Tract 6106.03, Loudoun County, Virginia",2021,perc_income_med_price_100,0.906935433,percent,NA
51107610603,tract,2020,"Census Tract 6106.03, Loudoun County, Virginia",2021,perc_income_min_price_100_plus,0.906935433,percent,NA
51107610603,tract,2020,"Census Tract 6106.03, Loudoun County, Virginia",2021,perc_income_min_price_100,0.906935433,percent,NA
51810043003,tract,2020,"Census Tract 430.03, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.231248415,percent,NA
51810043003,tract,2020,"Census Tract 430.03, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.434464525,percent,NA
51810043003,tract,2020,"Census Tract 430.03, Virginia Beach city, Virginia",2021,perc_income_med_price_100,2.172902104,percent,NA
51810043003,tract,2020,"Census Tract 430.03, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.579334323,percent,NA
51810043003,tract,2020,"Census Tract 430.03, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.86907392,percent,NA
51105950100,tract,2020,"Census Tract 9501, Lee County, Virginia",2021,perc_income_med_price_25,2.844062172,percent,NA
51105950100,tract,2020,"Census Tract 9501, Lee County, Virginia",2021,perc_income_min_price_25,0.812705293,percent,NA
51105950100,tract,2020,"Census Tract 9501, Lee County, Virginia",2021,perc_income_med_price_100,1.625410585,percent,NA
51105950100,tract,2020,"Census Tract 9501, Lee County, Virginia",2021,perc_income_min_price_100_plus,1.625410585,percent,NA
51105950100,tract,2020,"Census Tract 9501, Lee County, Virginia",2021,perc_income_min_price_100,1.625410585,percent,NA
51013100300,tract,2020,"Census Tract 1003, Arlington County, Virginia",2021,perc_income_med_price_25,0.439777843,percent,NA
51013100300,tract,2020,"Census Tract 1003, Arlington County, Virginia",2021,perc_income_min_price_25,0.155182227,percent,NA
51013100300,tract,2020,"Census Tract 1003, Arlington County, Virginia",2021,perc_income_med_price_100,0.206926885,percent,NA
51013100300,tract,2020,"Census Tract 1003, Arlington County, Virginia",2021,perc_income_min_price_100_plus,0.206926885,percent,NA
51013100300,tract,2020,"Census Tract 1003, Arlington County, Virginia",2021,perc_income_min_price_100,0.206926885,percent,NA
51510200302,tract,2020,"Census Tract 2003.02, Alexandria city, Virginia",2021,perc_income_med_price_25,0.896054262,percent,NA
51510200302,tract,2020,"Census Tract 2003.02, Alexandria city, Virginia",2021,perc_income_min_price_25,0.316186225,percent,NA
51510200302,tract,2020,"Census Tract 2003.02, Alexandria city, Virginia",2021,perc_income_med_price_100,0.421616778,percent,NA
51510200302,tract,2020,"Census Tract 2003.02, Alexandria city, Virginia",2021,perc_income_min_price_100_plus,0.421616778,percent,NA
51510200302,tract,2020,"Census Tract 2003.02, Alexandria city, Virginia",2021,perc_income_min_price_100,0.421616778,percent,NA
51550021101,tract,2020,"Census Tract 211.01, Chesapeake city, Virginia",2021,perc_income_med_price_25,0.836248247,percent,NA
51550021101,tract,2020,"Census Tract 211.01, Chesapeake city, Virginia",2021,perc_income_min_price_25,0.295082774,percent,NA
51550021101,tract,2020,"Census Tract 211.01, Chesapeake city, Virginia",2021,perc_income_med_price_100,1.475807443,percent,NA
51550021101,tract,2020,"Census Tract 211.01, Chesapeake city, Virginia",2021,perc_income_min_price_100_plus,0.393476496,percent,NA
51550021101,tract,2020,"Census Tract 211.01, Chesapeake city, Virginia",2021,perc_income_min_price_100,0.590263941,percent,NA
51143010200,tract,2020,"Census Tract 102, Pittsylvania County, Virginia",2021,perc_income_med_price_25,2.35510911,percent,NA
51143010200,tract,2020,"Census Tract 102, Pittsylvania County, Virginia",2021,perc_income_min_price_25,1.246692068,percent,NA
51143010200,tract,2020,"Census Tract 102, Pittsylvania County, Virginia",2021,perc_income_med_price_100,1.108139938,percent,NA
51143010200,tract,2020,"Census Tract 102, Pittsylvania County, Virginia",2021,perc_income_min_price_100_plus,1.108139938,percent,NA
51143010200,tract,2020,"Census Tract 102, Pittsylvania County, Virginia",2021,perc_income_min_price_100,1.108139938,percent,NA
51041100806,tract,2020,"Census Tract 1008.06, Chesterfield County, Virginia",2021,perc_income_med_price_25,2.166638341,percent,NA
51041100806,tract,2020,"Census Tract 1008.06, Chesterfield County, Virginia",2021,perc_income_min_price_25,0.764530931,percent,NA
51041100806,tract,2020,"Census Tract 1008.06, Chesterfield County, Virginia",2021,perc_income_med_price_100,1.019459551,percent,NA
51041100806,tract,2020,"Census Tract 1008.06, Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,1.019459551,percent,NA
51041100806,tract,2020,"Census Tract 1008.06, Chesterfield County, Virginia",2021,perc_income_min_price_100,1.019459551,percent,NA
51071930100,tract,2020,"Census Tract 9301, Giles County, Virginia",2021,perc_income_med_price_25,1.641525833,percent,NA
51071930100,tract,2020,"Census Tract 9301, Giles County, Virginia",2021,perc_income_min_price_25,0.579237084,percent,NA
51071930100,tract,2020,"Census Tract 9301, Giles County, Virginia",2021,perc_income_med_price_100,3.283244809,percent,NA
51071930100,tract,2020,"Census Tract 9301, Giles County, Virginia",2021,perc_income_min_price_100_plus,0.772380493,percent,NA
51071930100,tract,2020,"Census Tract 9301, Giles County, Virginia",2021,perc_income_min_price_100,3.283244809,percent,NA
51153901233,tract,2020,"Census Tract 9012.33, Prince William County, Virginia",2021,perc_income_med_price_25,0.58585847,percent,NA
51153901233,tract,2020,"Census Tract 9012.33, Prince William County, Virginia",2021,perc_income_min_price_25,0.206728974,percent,NA
51153901233,tract,2020,"Census Tract 9012.33, Prince William County, Virginia",2021,perc_income_med_price_100,0.27566161,percent,NA
51153901233,tract,2020,"Census Tract 9012.33, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.27566161,percent,NA
51153901233,tract,2020,"Census Tract 9012.33, Prince William County, Virginia",2021,perc_income_min_price_100,0.27566161,percent,NA
51059482203,tract,2020,"Census Tract 4822.03, Fairfax County, Virginia",2021,perc_income_med_price_25,0.712579913,percent,NA
51059482203,tract,2020,"Census Tract 4822.03, Fairfax County, Virginia",2021,perc_income_min_price_25,0.251444541,percent,NA
51059482203,tract,2020,"Census Tract 4822.03, Fairfax County, Virginia",2021,perc_income_med_price_100,0.335287336,percent,NA
51059482203,tract,2020,"Census Tract 4822.03, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.335287336,percent,NA
51059482203,tract,2020,"Census Tract 4822.03, Fairfax County, Virginia",2021,perc_income_min_price_100,0.335287336,percent,NA
51191010502,tract,2020,"Census Tract 105.02, Washington County, Virginia",2021,perc_income_med_price_25,2.998588733,percent,NA
51191010502,tract,2020,"Census Tract 105.02, Washington County, Virginia",2021,perc_income_min_price_25,1.058097142,percent,NA
51191010502,tract,2020,"Census Tract 105.02, Washington County, Virginia",2021,perc_income_med_price_100,1.410913795,percent,NA
51191010502,tract,2020,"Census Tract 105.02, Washington County, Virginia",2021,perc_income_min_price_100_plus,1.410913795,percent,NA
51191010502,tract,2020,"Census Tract 105.02, Washington County, Virginia",2021,perc_income_min_price_100,1.410913795,percent,NA
51810046009,tract,2020,"Census Tract 460.09, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.362364916,percent,NA
51810046009,tract,2020,"Census Tract 460.09, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.480730955,percent,NA
51810046009,tract,2020,"Census Tract 460.09, Virginia Beach city, Virginia",2021,perc_income_med_price_100,2.404295962,percent,NA
51810046009,tract,2020,"Census Tract 460.09, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.641028039,percent,NA
51810046009,tract,2020,"Census Tract 460.09, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.961622206,percent,NA
51041100936,tract,2020,"Census Tract 1009.36, Chesterfield County, Virginia",2021,perc_income_med_price_25,0.709481739,percent,NA
51041100936,tract,2020,"Census Tract 1009.36, Chesterfield County, Virginia",2021,perc_income_min_price_25,0.250351304,percent,NA
51041100936,tract,2020,"Census Tract 1009.36, Chesterfield County, Virginia",2021,perc_income_med_price_100,0.333829565,percent,NA
51041100936,tract,2020,"Census Tract 1009.36, Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,0.333829565,percent,NA
51041100936,tract,2020,"Census Tract 1009.36, Chesterfield County, Virginia",2021,perc_income_min_price_100,0.333829565,percent,NA
51059460400,tract,2020,"Census Tract 4604, Fairfax County, Virginia",2021,perc_income_med_price_25,0.760389866,percent,NA
51059460400,tract,2020,"Census Tract 4604, Fairfax County, Virginia",2021,perc_income_min_price_25,0.228063727,percent,NA
51059460400,tract,2020,"Census Tract 4604, Fairfax County, Virginia",2021,perc_income_med_price_100,1.140622822,percent,NA
51059460400,tract,2020,"Census Tract 4604, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.304110318,percent,NA
51059460400,tract,2020,"Census Tract 4604, Fairfax County, Virginia",2021,perc_income_min_price_100,0.456203501,percent,NA
51810046014,tract,2020,"Census Tract 460.14, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.27127454,percent,NA
51810046014,tract,2020,"Census Tract 460.14, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.448588345,percent,NA
51810046014,tract,2020,"Census Tract 460.14, Virginia Beach city, Virginia",2021,perc_income_med_price_100,1.570433157,percent,NA
51810046014,tract,2020,"Census Tract 460.14, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.747746962,percent,NA
51810046014,tract,2020,"Census Tract 460.14, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.822611405,percent,NA
51153901505,tract,2020,"Census Tract 9015.05, Prince William County, Virginia",2021,perc_income_med_price_25,0.646615974,percent,NA
51153901505,tract,2020,"Census Tract 9015.05, Prince William County, Virginia",2021,perc_income_min_price_25,0.193939525,percent,NA
51153901505,tract,2020,"Census Tract 9015.05, Prince William County, Virginia",2021,perc_income_med_price_100,0.387943717,percent,NA
51153901505,tract,2020,"Census Tract 9015.05, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.258607589,percent,NA
51153901505,tract,2020,"Census Tract 9015.05, Prince William County, Virginia",2021,perc_income_min_price_100,0.258607589,percent,NA
51570830100,tract,2020,"Census Tract 8301, Colonial Heights city, Virginia",2021,perc_income_med_price_25,1.08723178,percent,NA
51570830100,tract,2020,"Census Tract 8301, Colonial Heights city, Virginia",2021,perc_income_min_price_25,0.434805722,percent,NA
51570830100,tract,2020,"Census Tract 8301, Colonial Heights city, Virginia",2021,perc_income_med_price_100,0.579789291,percent,NA
51570830100,tract,2020,"Census Tract 8301, Colonial Heights city, Virginia",2021,perc_income_min_price_100_plus,0.579789291,percent,NA
51570830100,tract,2020,"Census Tract 8301, Colonial Heights city, Virginia",2021,perc_income_min_price_100,0.579789291,percent,NA
51740212500,tract,2020,"Census Tract 2125, Portsmouth city, Virginia",2021,perc_income_med_price_25,2.170465428,percent,NA
51740212500,tract,2020,"Census Tract 2125, Portsmouth city, Virginia",2021,perc_income_min_price_25,0.765881376,percent,NA
51740212500,tract,2020,"Census Tract 2125, Portsmouth city, Virginia",2021,perc_income_med_price_100,3.830428398,percent,NA
51740212500,tract,2020,"Census Tract 2125, Portsmouth city, Virginia",2021,perc_income_min_price_100_plus,1.021260295,percent,NA
51740212500,tract,2020,"Census Tract 2125, Portsmouth city, Virginia",2021,perc_income_min_price_100,1.532018132,percent,NA
51185020800,tract,2020,"Census Tract 208, Tazewell County, Virginia",2021,perc_income_med_price_25,2.214591072,percent,NA
51185020800,tract,2020,"Census Tract 208, Tazewell County, Virginia",2021,perc_income_min_price_25,0.840703623,percent,NA
51185020800,tract,2020,"Census Tract 208, Tazewell County, Virginia",2021,perc_income_med_price_100,2.775247039,percent,NA
51185020800,tract,2020,"Census Tract 208, Tazewell County, Virginia",2021,perc_income_min_price_100_plus,1.121031607,percent,NA
51185020800,tract,2020,"Census Tract 208, Tazewell County, Virginia",2021,perc_income_min_price_100,2.775247039,percent,NA
51179010206,tract,2020,"Census Tract 102.06, Stafford County, Virginia",2021,perc_income_med_price_25,1.152124442,percent,NA
51179010206,tract,2020,"Census Tract 102.06, Stafford County, Virginia",2021,perc_income_min_price_25,0.345556676,percent,NA
51179010206,tract,2020,"Census Tract 102.06, Stafford County, Virginia",2021,perc_income_med_price_100,0.576004609,percent,NA
51179010206,tract,2020,"Census Tract 102.06, Stafford County, Virginia",2021,perc_income_min_price_100_plus,0.460780642,percent,NA
51179010206,tract,2020,"Census Tract 102.06, Stafford County, Virginia",2021,perc_income_min_price_100,0.460780642,percent,NA
51167030600,tract,2020,"Census Tract 306, Russell County, Virginia",2021,perc_income_med_price_25,2.388723721,percent,NA
51167030600,tract,2020,"Census Tract 306, Russell County, Virginia",2021,perc_income_min_price_25,1.273837333,percent,NA
51167030600,tract,2020,"Census Tract 306, Russell County, Virginia",2021,perc_income_med_price_100,1.687460183,percent,NA
51167030600,tract,2020,"Census Tract 306, Russell County, Virginia",2021,perc_income_min_price_100_plus,1.59269484,percent,NA
51167030600,tract,2020,"Census Tract 306, Russell County, Virginia",2021,perc_income_min_price_100,1.687460183,percent,NA
51690000100,tract,2020,"Census Tract 1, Martinsville city, Virginia",2021,perc_income_med_price_25,4.284848274,percent,NA
51690000100,tract,2020,"Census Tract 1, Martinsville city, Virginia",2021,perc_income_min_price_25,1.253806222,percent,NA
51690000100,tract,2020,"Census Tract 1, Martinsville city, Virginia",2021,perc_income_med_price_100,7.106852942,percent,NA
51690000100,tract,2020,"Census Tract 1, Martinsville city, Virginia",2021,perc_income_min_price_100_plus,2.508030519,percent,NA
51690000100,tract,2020,"Census Tract 1, Martinsville city, Virginia",2021,perc_income_min_price_100,7.106852942,percent,NA
51119951100,tract,2020,"Census Tract 9511, Middlesex County, Virginia",2021,perc_income_med_price_25,2.183009054,percent,NA
51119951100,tract,2020,"Census Tract 9511, Middlesex County, Virginia",2021,perc_income_min_price_25,0.89873499,percent,NA
51119951100,tract,2020,"Census Tract 9511, Middlesex County, Virginia",2021,perc_income_med_price_100,3.403197842,percent,NA
51119951100,tract,2020,"Census Tract 9511, Middlesex County, Virginia",2021,perc_income_min_price_100_plus,1.027162396,percent,NA
51119951100,tract,2020,"Census Tract 9511, Middlesex County, Virginia",2021,perc_income_min_price_100,1.027162396,percent,NA
51550021005,tract,2020,"Census Tract 210.05, Chesapeake city, Virginia",2021,perc_income_med_price_25,0.980446444,percent,NA
51550021005,tract,2020,"Census Tract 210.05, Chesapeake city, Virginia",2021,perc_income_min_price_25,0.345965277,percent,NA
51550021005,tract,2020,"Census Tract 210.05, Chesapeake city, Virginia",2021,perc_income_med_price_100,1.730287824,percent,NA
51550021005,tract,2020,"Census Tract 210.05, Chesapeake city, Virginia",2021,perc_income_min_price_100_plus,0.461325489,percent,NA
51550021005,tract,2020,"Census Tract 210.05, Chesapeake city, Virginia",2021,perc_income_min_price_100,0.692045913,percent,NA
51059440600,tract,2020,"Census Tract 4406, Fairfax County, Virginia",2021,perc_income_med_price_25,0.920972644,percent,NA
51059440600,tract,2020,"Census Tract 4406, Fairfax County, Virginia",2021,perc_income_min_price_25,0.276227319,percent,NA
51059440600,tract,2020,"Census Tract 4406, Fairfax County, Virginia",2021,perc_income_med_price_100,1.38150502,percent,NA
51059440600,tract,2020,"Census Tract 4406, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.368333794,percent,NA
51059440600,tract,2020,"Census Tract 4406, Fairfax County, Virginia",2021,perc_income_min_price_100,0.552546744,percent,NA
51710002400,tract,2020,"Census Tract 24, Norfolk city, Virginia",2021,perc_income_med_price_25,0.85267831,percent,NA
51710002400,tract,2020,"Census Tract 24, Norfolk city, Virginia",2021,perc_income_min_price_25,0.300880369,percent,NA
51710002400,tract,2020,"Census Tract 24, Norfolk city, Virginia",2021,perc_income_med_price_100,1.50480315,percent,NA
51710002400,tract,2020,"Census Tract 24, Norfolk city, Virginia",2021,perc_income_min_price_100_plus,0.601861064,percent,NA
51710002400,tract,2020,"Census Tract 24, Norfolk city, Virginia",2021,perc_income_min_price_100,0.601861064,percent,NA
51153901012,tract,2020,"Census Tract 9010.12, Prince William County, Virginia",2021,perc_income_med_price_25,1.1211415,percent,NA
51153901012,tract,2020,"Census Tract 9010.12, Prince William County, Virginia",2021,perc_income_min_price_25,0.395611644,percent,NA
51153901012,tract,2020,"Census Tract 9010.12, Prince William County, Virginia",2021,perc_income_med_price_100,0.527526163,percent,NA
51153901012,tract,2020,"Census Tract 9010.12, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.527526163,percent,NA
51153901012,tract,2020,"Census Tract 9010.12, Prince William County, Virginia",2021,perc_income_min_price_100,0.527526163,percent,NA
51063920102,tract,2020,"Census Tract 9201.02, Floyd County, Virginia",2021,perc_income_med_price_25,2.247225734,percent,NA
51063920102,tract,2020,"Census Tract 9201.02, Floyd County, Virginia",2021,perc_income_min_price_25,1.123472398,percent,NA
51063920102,tract,2020,"Census Tract 9201.02, Floyd County, Virginia",2021,perc_income_med_price_100,4.77567074,percent,NA
51063920102,tract,2020,"Census Tract 9201.02, Floyd County, Virginia",2021,perc_income_min_price_100_plus,3.089478859,percent,NA
51063920102,tract,2020,"Census Tract 9201.02, Floyd County, Virginia",2021,perc_income_min_price_100,4.77567074,percent,NA
51510200102,tract,2020,"Census Tract 2001.02, Alexandria city, Virginia",2021,perc_income_med_price_25,1.392498737,percent,NA
51510200102,tract,2020,"Census Tract 2001.02, Alexandria city, Virginia",2021,perc_income_min_price_25,0.491364127,percent,NA
51510200102,tract,2020,"Census Tract 2001.02, Alexandria city, Virginia",2021,perc_income_med_price_100,0.655206783,percent,NA
51510200102,tract,2020,"Census Tract 2001.02, Alexandria city, Virginia",2021,perc_income_min_price_100_plus,0.655206783,percent,NA
51510200102,tract,2020,"Census Tract 2001.02, Alexandria city, Virginia",2021,perc_income_min_price_100,0.655206783,percent,NA
51087200119,tract,2020,"Census Tract 2001.19, Henrico County, Virginia",2021,perc_income_med_price_25,1.028529937,percent,NA
