"ID","time","preventable_hospitalizations:prevent_hosp_rate","3rd_grade_median_read_score:median_read_pass_rate","post_hs_education:num_post_hs_edu","post_hs_education:perc_post_hs_edu","no_health_insurance_19_to_64:no_hlth_ins_pct","pct_pop_broadband:perc_w_broadband","pct_pop_cable_fiber_dsl:perc_w_cable_fiber_DSL","have_computer:perc_have_computer","have_internet:perc_have_internet_access","download_speeds:download","drive_times_nearest_2year_colleges:median_drive_time_top5","drive_times_nearest_2year_colleges:median_drive_time_top10","drive_times_nearest_2year_colleges:mean_drive_time_top5","drive_times_nearest_2year_colleges:mean_drive_time_top10","drive_times_nearest_daycares:median_drive_time_top5","drive_times_nearest_daycares:median_drive_time_top10","drive_times_nearest_daycares:mean_drive_time_top10","drive_times_nearest_daycares:mean_drive_time_top5","drive_times_nearest_trade_schools:mean_drive_time_top10","drive_times_nearest_trade_schools:median_drive_time_top10","drive_times_nearest_trade_schools:mean_drive_time_top5","drive_times_nearest_trade_schools:median_drive_time_top5","dei_index:norm_dei","2year_colleges_access_scores:norm_2sefca","2year_colleges_access_scores:3sfca_tot_enrol","2year_colleges_access_scores:2sefca30_tot_enrol","2year_colleges_access_scores:norm_3sfca","2year_colleges_access_scores:perc_2sefca","2year_colleges_access_scores:perc_3sfca","2year_colleges_access_scores:capacity","2year_colleges_access_scores:2sfca30_capacity","2year_colleges_access_scores:norm_2sfca","2year_colleges_access_scores:college_capacity","2year_colleges_access_scores:perc_2sfca30","2year_colleges_access_scores:3sfca_capacity","health_literacy_estimates:health_literacy_estimate","trade_schools_access_scores:norm_3sfca","trade_schools_access_scores:college_capacity","trade_schools_access_scores:2sfca30_capacity","trade_schools_access_scores:perc_2sfca30","trade_schools_access_scores:3sfca_capacity","trade_schools_access_scores:perc_3sfca","trade_schools_access_scores:norm_2sfca","trade_schools_access_scores:capacity","trade_schools_access_scores:3sfca_tot_enrol","trade_schools_access_scores:norm_2sefca","trade_schools_access_scores:2sefca30_tot_enrol","trade_schools_access_scores:perc_2sefca","daycare_services_access_scores:daycare_3sfca_capacity","daycare_services_access_scores:daycare_cnt","daycare_services_access_scores:daycare_norm_3sfca","dentist_access_scores:dent_fca","dentist_access_scores:dent_e2sfca","dentist_access_scores:dent_2sfca","dentist_access_scores:dent_3sfca","dentist_access_scores:dent_cnt","dentist_access_scores:dent_pop_cnt","dentist_access_scores:dent_mean10","dentist_access_scores:dent_median10","obgyn_access_scores:obgyn_fca","obgyn_access_scores:obgyn_e2sfca","obgyn_access_scores:obgyn_2sfca","obgyn_access_scores:obgyn_cnt","obgyn_access_scores:obgyn_3sfca","obgyn_access_scores:obgyn_pop_cnt","obgyn_access_scores:obgyn_mean10","obgyn_access_scores:obgyn_median10","pediatrics_access_scores:ped_fca","pediatrics_access_scores:ped_2sfca","pediatrics_access_scores:ped_e2sfca","pediatrics_access_scores:ped_3sfca","pediatrics_access_scores:ped_cnt","pediatrics_access_scores:ped_pop_cnt","pediatrics_access_scores:ped_10near_mean","pediatrics_access_scores:ped_10near_median","pediatrics_access_scores:ped_mean10","pediatrics_access_scores:ped_median10","primary_care_access_scores:prim_fca","primary_care_access_scores:prim_cnt","primary_care_access_scores:prim_2sfca","primary_care_access_scores:prim_e2sfca","primary_care_access_scores:prim_3sfca","primary_care_access_scores:prim_pop_cnt","primary_care_access_scores:prim_mean10","primary_care_access_scores:prim_median10"
"21",2017,3182.8,NA,NA,NA,1.472,0.818822718922229,0.743225658297612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2018,3344.2,NA,NA,NA,1.416,0.808261106733741,0.731370083035335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2019,3770,13,160970,0.692484072048973,1.418,0.819033171369136,0.725970095451234,92.7566706969968,89.0662901687482,108.965703941975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9864295982101,6.031756426,0.431991172,0.319090246,7.767027505,45.71428571,31.42857143,4847,NA,NA,NA,NA,NA,0.219303423848879,46.5457824248932,NA,NA,NA,NA,91.4285714285714,NA,539,1.82387141706631,32.6704578695918,1.16026450875575,74.2857142857143,0.993927240439547,17065,45.1412102830033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2020,4397.6,NA,NA,NA,NA,NA,NA,NA,NA,127.315950023461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0261761991033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2021,3981.8,5,NA,NA,NA,NA,NA,NA,NA,165.636284361436,29.6,49.8,34.88,44.94,6.7,9.25,9.58,6.98,44.94,53.25,29.28,23,67.8768293374515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00196012430574632,0.00041951025808631,0.000368758553455733,0.000420012057066212,177,349588,7.26981539926862,7.4409346350807,0.00856614703140603,0.000736221814218876,0.000708048668626433,141,0.000763117725696056,148907,9.27807680027783,9.55051416785049,0.0283423485060591,0.00202648084288803,0.00166803289119996,0.00181019199920629,129,77261,NA,NA,8.72446188892197,8.95416510270382,0.0106106003948918,877,0.00224702287165369,0.00243358773297753,0.00254779836280346,349588,6.05094336762132,6.14848149822076
"15",2015,12327.25,NA,NA,NA,0.8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2016,9826,NA,NA,NA,1.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2017,7842,NA,NA,NA,0.3275,0.593529478716139,0.486085818347371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2018,7745.25,NA,NA,NA,0.4225,0.603883996443017,0.482172054731649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2019,5783.25,21,29115,0.449972181008902,0.44,0.603016678752719,0.467585206671501,77.1370558375635,71.9361856417694,62.5244401128029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57964633806696,100,5.561859687,5.290171278,100,100,100,461,NA,NA,NA,NA,NA,0.210145914691369,0,NA,NA,NA,NA,31.4285714285714,NA,NA,0,0,0,45.7142857142857,0.362006484762126,1184,2.53759284918821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020,5599.5,NA,NA,NA,NA,NA,NA,NA,NA,70.0197604943512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62595649309929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2021,5483.25,9.5,NA,NA,NA,NA,NA,NA,NA,80.2212927649146,102.1,185.35,104.38,174.17,10.3,12.8,13.97,9.76,345.15,413.25,267,300.9,8.26831251196094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00062265492699758,0.000168254612208641,0.000168943731701066,0.000165799098155996,15,88306,31.6265243584807,33.539735125586,0.00405993857167604,0.00043045007977264,0.000380030686370009,15,0.00042618863878868,36052,28.7516290358371,30.4451334183956,0.00315469619536452,0.0004826563716739,0.000534156329752508,0.000531135493073383,9,16849,NA,NA,31.7877606979643,30.3124784853701,0.00861520454919546,155,0.00161704234781422,0.00178924259973823,0.00175448409667407,88306,19.9981655833126,20.0506862500849
"19",2015,7064,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2016,5572.8,NA,NA,NA,1.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2017,4769,NA,NA,NA,1.094,0.761907515286431,0.598505326761011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2018,4279.2,NA,NA,NA,0.86,0.784772103957163,0.609536662168241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2019,4043.4,16,70524,0.621592321319971,1.042,0.807613376882389,0.623421105876232,88.8776483510131,84.9437812527098,89.9593793788195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9949076267153,25.33545628,0.882408866,1.340289031,15.86535647,60,48.57142857,1184,NA,NA,NA,NA,NA,0.210145914691369,3.14081399734035,NA,NA,NA,NA,45.7142857142857,NA,NA,0.123071104998918,0,0,45.7142857142857,0.864675326855715,5034,36.4271444299027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020,3923.6,NA,NA,NA,NA,NA,NA,NA,NA,108.183772905662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2817133516538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2021,4413.4,9,NA,NA,NA,NA,NA,NA,NA,136.223012936947,45,83.7,37.12,76.24,7.1,10.45,9.41,5.92,189.45,234.85,134,122.5,44.5600615810392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000691721288731113,0.000141853926176703,0.000247165932599547,0.000145478006874267,57,182489,16.2303526787916,16.545100252618,0.00240807557448105,0.000257592898532313,0.000544478823334511,40,0.000274418070181148,78206,19.1468644349538,20.0482961665345,0.0170359585824696,0.00152807578013211,0.00147993676633817,0.00148803634803213,44,29731,NA,NA,21.5890484679291,22.4969022232686,0.00423716637397435,382,0.0027464721160185,0.0021186166210398,0.00215789262825368,182489,10.1836963871795,10.4760689685406
"24",2015,3739,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2016,3004,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2017,2937,NA,NA,NA,1.16,0.736372077780205,0.567648022722307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2018,3389,NA,NA,NA,1.33,0.760467220531381,0.560171094842478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2019,4490,11,37012,0.581858198396479,1.15,0.796013197690404,0.551031069562827,88.6307396205664,82.6505361561727,116.324700819623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8382813896019,32.37046234,1.011076804,1.712452901,18.17875425,80,51.42857143,NA,NA,NA,NA,NA,NA,0.00501770956316427,37.5910883555982,NA,NA,NA,NA,77.1428571428572,NA,NA,1.47298655251571,50.0500588478926,1.77748677946741,85.7142857142857,1.23484175908112,4709,61.3834841666238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020,5067,NA,NA,NA,NA,NA,NA,NA,NA,126.441019601194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8131671080885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2021,4717,5,NA,NA,NA,NA,NA,NA,NA,155.592481251953,21.6,23.1,20,23.1,3.6,4.65,4.4,3.38,29.03,26.85,22.7,23.6,45.8875274613952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00158400391343622,0.000332874083815149,0.000422511112618333,0.000310285038396104,28,95097,5.05844064481529,5.22699401663565,0.0194858519769614,0.000943538714523689,0.000799393581591885,52,0.00085581353233054,39994,6.7286355453318,6.53919087863179,0.105789994446822,0.00225611040390898,0.00331693425100135,0.00282331236227603,84,22277,NA,NA,5.97008169861292,6.12987610540019,0.0286475001186338,287,0.00242168229763642,0.00282068000552127,0.00250337838250379,95097,4.03835557378256,4.10671892909345
"23",2015,5701.5,NA,NA,NA,1.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2016,4896.5,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2017,5100.5,NA,NA,NA,1.185,0.62445801256526,0.452747544465092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2018,4660,NA,NA,NA,1.245,0.669731527148564,0.466959762547702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2019,4720,14.5,35875,0.48633516796356,1.455,0.717324955116697,0.496252244165171,81.7235188509874,75.5296229802513,107.739826966269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3798521485008,0.098760916,0.027523063,0.005224622,0.494853607,34.28571429,8.571428571,454,NA,NA,NA,NA,NA,0.219303423848879,0,NA,NA,NA,NA,31.4285714285714,NA,NA,0,0,0,45.7142857142857,0.65993676687957,2660,22.6238262055737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020,4612.5,NA,NA,NA,NA,NA,NA,NA,NA,118.87394777386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2449856487162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2021,4575.5,8,NA,NA,NA,NA,NA,NA,NA,141.351187052674,63.2,69.55,50.82,78.06,10.4,18.65,14.94,9.92,171.56,190.4,132.7,158.1,28.4586629377242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00181012489857728,0.000286768530755859,0.000316023802571721,0.000289955506351108,28,102326,18.3062092723257,18.9465614799758,0.00471388303167381,0.000535895369863345,0.000344295130935157,25,0.000530040139019722,44878,19.2178379161282,19.8192833905254,0.00659457928977872,0.00116766827426804,0.000794673880425969,0.000815500185060234,16,20674,NA,NA,17.9825495791816,18.930961594273,0.0159776230706785,257,0.00214400812220034,0.00250114850644005,0.00251526229772269,102326,11.7664452827238,11.8716240251744
"18",2015,8393.88,NA,NA,NA,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2016,7217.12,NA,NA,NA,1.1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2017,6758.12,NA,NA,NA,0.84875,0.66224160819268,0.534635564827107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2018,6104.75,NA,NA,NA,1.6225,0.698035580500565,0.542316922959708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2019,5096.38,18,67343,0.4824757483271,1.8625,0.719431267501183,0.547571251390505,81.471441905663,75.7508726617141,60.8865128476173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9988291646633,0,0.555311035,0,9.984269038,31.42857143,37.14285714,NA,NA,NA,NA,NA,NA,0.219303423848879,0,NA,NA,NA,NA,31.4285714285714,NA,104,0,0,0,45.7142857142857,0.637041734009565,4445,21.0802604771737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020,4965.5,NA,NA,NA,NA,NA,NA,NA,NA,79.9538207247105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6921020607039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2021,4578.62,6,NA,NA,NA,NA,NA,NA,NA,100.671221353335,68.4,106.6,68.9,106.16,31.1,32.5,30.2,27.04,243.1,299.05,177.08,186.8,23.6157806788169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138660709723195,0.000336703324633371,0.00030300373112635,0.000335560633171616,81,189042,19.380382950766,19.4800290272054,0.00410972145061183,0.000402946546622175,0.000344671917878725,38,0.000399699955850803,79415,24.6747765535478,22.1130315431594,0.00946411896845063,0.000957561467197,0.00105741942606193,0.00105478127413639,37,35134,NA,NA,24.849916604998,22.3499160357488,0.0083251468194992,418,0.00200830119293269,0.00229636086231535,0.00226656096850117,189042,15.0426837145217,15.5741019434277
